2,1/26/2020,26,1.63, 
2,1/27/2020,27,2.03, 
2,1/28/2020,28,1.94, 
2,1/29/2020,29,1.52, 
2,1/30/2020,30,1.52, 
2,1/31/2020,31,1.73, 
2,2/1/2020,32,2.05, 
2,2/2/2020,33,2.96, 
2,2/3/2020,34,3.74, 
2,2/4/2020,35,2.52, 
2,2/5/2020,36,2.24, 
2,2/6/2020,37,2.3, 
2,2/7/2020,38,2.34, 
2,2/8/2020,39,2.58, 
2,2/9/2020,40,2.84, 
2,2/10/2020,41,3.16, 
2,2/11/2020,42,2.91, 
2,2/12/2020,43,2.67, 
2,2/13/2020,44,2.7, 
2,2/14/2020,45,2.52, 
2,2/15/2020,46,2.54, 
2,2/16/2020,47,3.05, 
2,2/17/2020,48,3.61, 
2,2/18/2020,49,3.49, 
2,2/19/2020,50,2.96, 
2,2/20/2020,51,3.2, 
2,2/21/2020,52,3.23, 
2,2/22/2020,53,1.11, 
2,2/23/2020,54,2.82, 
2,2/24/2020,55,3.57, 
2,2/25/2020,56,3.61, 
2,2/26/2020,57,3.71, 
2,2/27/2020,58,3.62, 
2,2/28/2020,59,3.57, 
2,2/29/2020,60,4.53, 
2,3/1/2020,61,2.79, 
2,3/2/2020,62,4.11, 
2,3/3/2020,63,3.54, 
2,3/4/2020,64,3.65, 
2,3/5/2020,65,3.77, 
2,3/6/2020,66,3.98, 
2,3/7/2020,67,2.19, 
2,3/8/2020,68,3, 
2,3/9/2020,69,2.88, 
2,3/10/2020,70,1.77, 
2,3/11/2020,71,2.92, 
2,3/12/2020,72,3.57, 
2,3/13/2020,73,4.68, 
2,3/14/2020,74,4.51, 
2,3/15/2020,75,3.22, 
2,3/16/2020,76,0.12,R
2,3/17/2020,77,1.15, 
2,3/18/2020,78,1.95, 
2,3/19/2020,79,1.97, 
2,3/20/2020,80,3.46, 
2,3/21/2020,81,1.44, 
2,3/22/2020,82,2.27, 
2,3/23/2020,83,2.99, 
2,3/24/2020,84,1.89, 
2,3/25/2020,85,2.26, 
2,3/26/2020,86,3.18, 
2,3/27/2020,87,3.52, 
2,3/28/2020,88,2.53, 
2,3/29/2020,89,2.88, 
2,3/30/2020,90,4, 
2,3/31/2020,91,4.69, 
2,4/1/2020,92,4.78, 
2,4/2/2020,93,5.53, 
2,4/3/2020,94,4.67, 
2,4/4/2020,95,4.03, 
2,4/5/2020,96,2.99, 
2,4/6/2020,97,3.47, 
2,4/7/2020,98,4.1, 
2,4/8/2020,99,2.84, 
2,4/9/2020,100,2.89, 
2,4/10/2020,101,3.97, 
2,4/11/2020,102,3.74, 
2,4/12/2020,103,4.25, 
2,4/13/2020,104,4.73, 
2,4/14/2020,105,6.07, 
2,4/15/2020,106,5.67, 
2,4/16/2020,107,5.66, 
2,4/17/2020,108,3.5, 
2,4/18/2020,109,2.53, 
2,4/19/2020,110,4.47, 
2,4/20/2020,111,2.42, 
2,4/21/2020,112,5.45, 
2,4/22/2020,113,5.95, 
2,4/23/2020,114,7.33, 
2,4/24/2020,115,7.45, 
2,4/25/2020,116,7.36, 
2,4/26/2020,117,6.99, 
2,4/27/2020,118,7.39, 
2,4/28/2020,119,7.13, 
2,4/29/2020,120,6.59, 
2,4/30/2020,121,8.68, 
2,5/1/2020,122,7.64, 
2,5/2/2020,123,6.95, 
2,5/3/2020,124,6.55, 
2,5/4/2020,125,7.26, 
2,5/5/2020,126,7.95, 
2,5/6/2020,127,8.08, 
2,5/7/2020,128,7.65, 
2,5/8/2020,129,6.99, 
2,5/9/2020,130,7.14, 
2,5/10/2020,131,7.19, 
2,5/11/2020,132,7.37, 
2,5/12/2020,133,5.78, 
2,5/13/2020,134,6.49, 
2,5/14/2020,135,7.49, 
2,5/15/2020,136,7.23, 
2,5/16/2020,137,6.79, 
2,5/17/2020,138,6.1, 
2,5/18/2020,139,6.3, 
2,5/19/2020,140,5.3, 
2,5/20/2020,141,6.24, 
2,5/21/2020,142,7.11, 
2,5/22/2020,143,7.9, 
2,5/23/2020,144,7.7, 
2,5/24/2020,145,7.36, 
2,5/25/2020,146,7.21, 
2,5/26/2020,147,7.53, 
2,5/27/2020,148,8.04, 
2,5/28/2020,149,8.25, 
2,5/29/2020,150,8.11, 
2,5/30/2020,151,6.1, 
2,5/31/2020,152,4.21, 
2,6/1/2020,153,5.59, 
2,6/2/2020,154,7.29, 
2,6/3/2020,155,8.24, 
2,6/4/2020,156,8.76, 
2,6/5/2020,157,7, 
2,6/6/2020,158,6.77, 
2,6/7/2020,159,8.05, 
2,6/8/2020,160,7.53, 
2,6/9/2020,161,7.47, 
2,6/10/2020,162,7.84, 
2,6/11/2020,163,7.81, 
2,6/12/2020,164,7.45, 
2,6/13/2020,165,6.99, 
2,6/14/2020,166,7.22, 
2,6/15/2020,167,7.46, 
2,6/16/2020,168,7.69, 
